Occurred,City,State,Country
"01/28/2023 20:01","Glen Burnie","MD","USA"
"01/28/2023 18:47","Ventura","CA","USA"
"01/28/2023 18:30","Phoenix","AZ","USA"
"01/28/2023 18:30","Groton","NH","USA"
"01/28/2023 18:00","Dundalk","MD","USA"
"01/28/2023 16:00","Fries","VA","USA"
"01/28/2023 07:06","Rye","NH","USA"
"01/27/2023 23:15","Worcester","MA","USA"
"01/27/2023 23:00","Kirkland","WA","USA"
"01/27/2023 22:16","Aiken,","SC","USA"
"01/27/2023 22:00","Mishawaka","IN","USA"
"01/27/2023 21:29","Clarkesville","GA","USA"
"01/27/2023 20:10","Fort Collins","CO","USA"
"01/27/2023 19:57","Chesnee","SC","USA"
"01/27/2023 13:08","Savannah","GA","USA"
"01/27/2023 07:38","Albuquerque, west of.","NM","USA"
"01/27/2023 03:47","Pine City","MN","USA"
"01/26/2023 22:30","Holly Springs","NC","USA"
"01/26/2023 20:24","French Settlement","LA","USA"
"01/26/2023 20:11","Lantana","FL","USA"
"01/26/2023 14:18","Bridgehampton","NY","USA"
"01/26/2023 08:36","Nixon","TX","USA"
"01/26/2023 07:08","Naugatuck","CT","USA"
"01/26/2023 00:40","Montclair","CA","USA"
"01/25/2023 22:13","Sloan","NY","USA"
"01/25/2023 21:30","Myrtle Beach","TN","USA"
"01/25/2023 17:55","El cerrito","CA","USA"
"01/25/2023 17:34","Waco","TX","USA"
"01/25/2023 16:30","New Durham","NH","USA"
"01/25/2023 13:20","Mojave","CA","USA"
"01/25/2023 10:15","Spring Valley","CA","USA"
"01/25/2023 03:00","tampa","FL","USA"
"01/24/2023 21:00","Destin","FL","USA"
"01/24/2023 20:36","Pleasant valley","NY","USA"
"01/24/2023 18:49","Klamath Falls","OR","USA"
"01/24/2023 18:40","Clearlake","CA","USA"
"01/24/2023 18:39","Ballard","WV","USA"
"01/24/2023 17:55","Bridgewater","MA","USA"
"01/24/2023 15:15","Elizabeth City","NC","USA"
"01/24/2023 13:55","Lake forest","CA","USA"
"01/24/2023 09:50","Lehighton","PA","USA"
"01/23/2023 23:55","Winters","CA","USA"
"01/23/2023 23:55","Los Altos","CA","USA"
"01/23/2023 22:45","North Fort Myers","FL","USA"
"01/23/2023 21:17","New York","NY","USA"
"01/23/2023 21:02","Hilmar","CA","USA"
"01/23/2023 20:30","Archdale","NC","USA"
"01/23/2023 20:13","Kailua","HI","USA"
"01/23/2023 20:04","Statham","GA","USA"
"01/23/2023 19:20","Okeechobee","FL","USA"
"01/23/2023 18:00","Houma","LA","USA"
"01/23/2023 18:00","Burkesville","KY","USA"
"01/23/2023 14:15","Benicia","CA","USA"
"01/23/2023 13:50","Gustine ( about 5 miles west of Gustine)","CA","USA"
"01/23/2023 06:30","Rohrsburg","PA","USA"
"01/23/2023 05:30","Benicia","CA","USA"
"01/23/2023 04:05","KENNESAW","GA","USA"
"01/22/2023 23:17","Fowler California","CA","USA"
"01/22/2023 22:00","Palmdale","CA","USA"
"01/22/2023 21:25","","FL","USA"
"01/22/2023 18:30","Nowata","OK","USA"
"01/22/2023 17:40","layton utah","UT","USA"
"01/22/2023 04:37","Penn valley","CA","USA"
"01/21/2023 19:55","Vallejo","CA","USA"
"01/21/2023 19:49","Ft. Myers","FL","USA"
"01/21/2023 19:29","Athens","OH","USA"
"01/21/2023 18:12","Eastvale","CA","USA"
"01/21/2023 00:02","Essex","MD","USA"
"01/20/2023 22:00","Cincinnati","OH","USA"
"01/20/2023 22:00","Seattle","WA","USA"
"01/20/2023 21:37","Staten Island","NY","USA"
"01/20/2023 21:01","Spokane","WA","USA"
"01/20/2023 21:00","Pueblo","CO","USA"
"01/20/2023 20:00","Flint","MI","USA"
"01/20/2023 18:30","Collins","MO","USA"
"01/20/2023 18:10","Silverdale","WA","USA"
"01/20/2023 17:14","Montevallo","AL","USA"
"01/20/2023 08:00","Oklahoma City","OK","USA"
"01/20/2023 05:00","Hayes","VA","USA"
"01/19/2023 23:45","","AZ","USA"
"01/19/2023 23:33","Lubbock","TX","USA"
"01/19/2023 22:04","Point Reyes","CA","USA"
"01/19/2023 18:30","Durham","NC","USA"
"01/19/2023 18:20","Mesa","AZ","USA"
"01/19/2023 08:45","Tucson","AZ","USA"
"01/19/2023 08:01","Fort Pierce","FL","USA"
"01/19/2023 07:53","Inverness","FL","USA"
"01/19/2023 06:37","Lake Havasu City","AZ","USA"
"01/19/2023 00:40","Florida City","FL","USA"
"01/19/2023 00:24","","VA","USA"
"01/18/2023 23:50","Killeen","TX","USA"
"01/18/2023 19:32","mantua","NJ","USA"
"01/18/2023 18:55","Wakefield","NH","USA"
"01/18/2023 18:50","Conway","NH","USA"
"01/18/2023 13:15","Fort Payne","AL","USA"
"01/18/2023 04:00","","NM","USA"
"01/18/2023 00:42","Repton","AL","USA"
"01/17/2023 22:20","Pittsburgh","PA","USA"
"01/17/2023 21:00","Seattle","WA","USA"
"01/17/2023 19:31","SHENANDOAH, IA","IA","USA"
"01/17/2023 19:25","","CA","USA"
"01/17/2023 17:23","Goodyear","AZ","USA"
"01/17/2023 16:35","Madison","MS","USA"
"01/17/2023 12:27","Barnegat","NJ","USA"
"01/17/2023 02:45","Hampton","CT","USA"
"01/17/2023 00:14","Davis","CA","USA"
"01/16/2023 18:42","Jefferson City","MO","USA"
"01/16/2023 17:16","Charleston","SC","USA"
"01/16/2023 14:30","Charlotte- Huntersville","NC","USA"
"01/16/2023 06:50","Shiloh","PA","USA"
"01/15/2023 21:00","Middle River","MD","USA"
"01/15/2023 18:30","Iuka","MS","USA"
"01/15/2023 18:00","Boynton Beach","FL","USA"
"01/15/2023 17:59","Miami Shores","FL","USA"
"01/15/2023 17:59","Wilmington","NC","USA"
"01/15/2023 17:09","Kingsville","MD","USA"
"01/15/2023 15:30","Media","PA","USA"
"01/15/2023 15:23","Columbus","OH","USA"
"01/15/2023 11:57","Saint Petersburg","FL","USA"
"01/15/2023 05:30","Mercer Island","WA","USA"
"01/15/2023 02:10","Dallas","TX","USA"
"01/15/2023 01:00","Goshen","CT","USA"
"01/14/2023 19:30","Ranch S/W of Tilden, TX","TX","USA"
"01/14/2023 19:25","Rock island and cookeville","TN","USA"
"01/14/2023 18:47","Myrtle Beach","SC","USA"
"01/14/2023 18:00","Portland","OR","USA"
"01/14/2023 15:55","Bellingham","WA","USA"
"01/14/2023 06:31","Greer","SC","USA"
"01/14/2023 03:53","Camden","SC","USA"
"01/13/2023 21:40","Hahira","GA","USA"
"01/13/2023 20:15","Bridgeton","MO","USA"
"01/13/2023 17:53","Bemidji","MN","USA"
"01/13/2023 17:03","Toms River","NJ","USA"
"01/13/2023 16:47","North Las Vegas","NV","USA"
"01/13/2023 16:37","","-","USA"
"01/13/2023 06:35","Tonto Basin","AZ","USA"
"01/13/2023 00:14","Raleigh","NC","USA"
"01/12/2023 19:30","CHESTERFIELD","MO","USA"
"01/12/2023 19:24","Lindsay","CA","USA"
"01/12/2023 18:55","ORLANDO","FL","USA"
"01/12/2023 18:36","Kirkland","AZ","USA"
"01/12/2023 18:20","San Francisco","CA","USA"
"01/12/2023 18:08","","-","USA"
"01/12/2023 17:30","Orlando","FL","USA"
"01/12/2023 11:00","El Centro","CA","USA"
"01/12/2023 06:30","Depoe Bay","OR","USA"
"01/12/2023 05:12","Dobson","NC","USA"
"01/12/2023 00:30","Winston-Salem","NC","USA"
"01/11/2023 22:37","Colchester","VT","USA"
"01/11/2023 21:31","Big cypress national preserve","FL","USA"
"01/11/2023 20:30","Indian Lake Estates","FL","USA"
"01/11/2023 20:01","wilmington","DE","USA"
"01/11/2023 19:55","Palm Bay","FL","USA"
"01/11/2023 19:35","Altadena","CA","USA"
"01/11/2023 19:22","Palm Bay","FL","USA"
"01/11/2023 19:10","HONOLULU","HI","USA"
"01/11/2023 18:41","Quincy","IL","USA"
"01/11/2023 18:39","Pleasant Valley","AK","USA"
"01/11/2023 18:20","Oro Valley","AZ","USA"
"01/11/2023 12:18","","OR","USA"
"01/11/2023 11:44","Delray Beach","FL","USA"
"01/11/2023 08:00","Broomfield","CO","USA"
"01/11/2023 05:10","Tallahassee","FL","USA"
"01/11/2023 02:33","Newberg","OR","USA"
"01/11/2023 01:30","gresham","OR","USA"
"01/11/2023 00:00","Polk City","FL","USA"
"01/10/2023 22:45","Corona","CA","USA"
"01/10/2023 22:00","Eglin AFB","FL","USA"
"01/10/2023 21:42","Kingwood","NJ","USA"
"01/10/2023 21:13","Hamilton","VA","USA"
"01/10/2023 18:45","Spicewood","TX","USA"
"01/10/2023 17:10","Danville","CA","USA"
"01/10/2023 16:50","Oxnard","CA","USA"
"01/10/2023 15:06","Lawrenceville","GA","USA"
"01/10/2023 15:05","Cumming","GA","USA"
"01/10/2023 15:05","Ball Ground","GA","USA"
"01/10/2023 15:00","Sebring","FL","USA"
"01/10/2023 07:15","Salem","OR","USA"
"01/10/2023 00:20","Sunrise","FL","USA"
"01/10/2023 00:00","Ocala","FL","USA"
"01/09/2023 23:51","Orlando","FL","USA"
"01/09/2023 23:50","Carrollwood","FL","USA"
"01/09/2023 23:50","Vero Beach","FL","USA"
"01/09/2023 20:00","Wilmington","OH","USA"
"01/09/2023 19:21","Linden","MI","USA"
"01/09/2023 17:50","Milford","CT","USA"
"01/09/2023 17:35","Chesterfield","VA","USA"
"01/09/2023 17:27","Calverton","NY","USA"
"01/09/2023 17:25","Bridgewater","NJ","USA"
"01/09/2023 14:36","Winter Park","FL","USA"
"01/09/2023 08:00","Wilmington","OH","USA"
"01/09/2023 04:05","Joplin","MO","USA"
"01/09/2023 03:55","Tohatchi","NM","USA"
"01/08/2023 21:45","Northglenn","CO","USA"
"01/08/2023 17:30","Lakeville","MA","USA"
"01/08/2023 17:21","Madison","WI","USA"
"01/08/2023 08:35","Spokane valley","WA","USA"
"01/08/2023 05:30","Niantic","CT","USA"
"01/08/2023 04:00","New York","NY","USA"
"01/07/2023 23:59","Olympia","WA","USA"
"01/07/2023 22:30","Tucson","AZ","USA"
"01/07/2023 21:12","Wichita","KS","USA"
"01/07/2023 18:19","Bagdad","FL","USA"
"01/07/2023 18:00","Waverly","AL","USA"
"01/07/2023 17:48","West haven","CT","USA"
"01/07/2023 09:41","Chino ca","CA","USA"
"01/06/2023 23:50","Jensen Beach","FL","USA"
"01/06/2023 23:30","Riverview","FL","USA"
"01/06/2023 21:00","Greeneville","TN","USA"
"01/06/2023 20:17","Chandler","AZ","USA"
"01/06/2023 20:00","Garland","TX","USA"
"01/06/2023 17:50","Prince Frederick","MD","USA"
"01/06/2023 17:12","Austin","TX","USA"
"01/06/2023 16:12","Spokane Valley","WA","USA"
"01/06/2023 15:38","Savannah","GA","USA"
"01/06/2023 15:20","Great Smokies National Park","NC","USA"
"01/06/2023 08:10","Waynesboro","PA","USA"
"01/06/2023 05:40","Chino Valley","AZ","USA"
"01/06/2023 05:25","Bayville","NY","USA"
"01/06/2023 03:00","approx 1000 nm north of Kauai Hawaii","CO","USA"
"01/05/2023 22:45","East St louis","IL","USA"
"01/05/2023 21:12","Spartanburg","SC","USA"
"01/05/2023 21:00","Port Charlotte","FL","USA"
"01/05/2023 19:45","Crofton/ Gambrills","MD","USA"
"01/05/2023 18:40","Wall Township","NJ","USA"
"01/05/2023 18:15","Miami","MA","USA"
"01/05/2023 18:03","Nazareth","PA","USA"
"01/05/2023 08:00","Kingman","AZ","USA"
"01/05/2023 07:30","Longview","NC","USA"
"01/04/2023 21:51","Brook Highland","AL","USA"
"01/04/2023 21:40","Between Maine & Binghamton","NY","USA"
"01/04/2023 21:15","Forney","TX","USA"
"01/04/2023 16:06","Duson","LA","USA"
"01/04/2023 00:30","Fresno","CA","USA"
"01/03/2023 23:38","Charlotte","NC","USA"
"01/03/2023 23:30","New Castle","PA","USA"
"01/03/2023 15:57","Yuma","AZ","USA"
"01/02/2023 22:00","Seattle","WA","USA"
"01/02/2023 21:30","Wilmington","DE","USA"
"01/02/2023 19:09","Near Hagerstown","MD","USA"
"01/02/2023 19:00","Lakeville","MA","USA"
"01/02/2023 01:00","Albany","NY","USA"
"01/02/2023 00:30","Newark","CA","USA"
"01/01/2023 23:59","Forest City","AR","USA"
"01/01/2023 22:00","Woodville","AL","USA"
"01/01/2023 20:55","Edgewater","FL","USA"
"01/01/2023 18:40","Wantagh","NY","USA"
"01/01/2023 18:30","TUCSON","AZ","USA"
"01/01/2023 18:05","Poi pu","HI","USA"
"01/01/2023 18:00","Middlebourne","WV","USA"
"01/01/2023 17:48","Blaine","MN","USA"
"01/01/2023 16:56","Duck","NC","USA"
"01/01/2023 16:45","Clovis","NM","USA"
"01/01/2023 12:00","Roanoke","VA","USA"
"01/01/2023 10:56","Los Angeles","CA","USA"
"01/01/2023 09:48","Marfa","TX","USA"
"01/01/2023 07:01","North Myrtle Beach","SC","USA"
"01/01/2023 05:05","Pendleton","OR","USA"
"01/01/2023 02:06","Plano","TX","USA"
"01/01/2023 01:30","Port Charlotte","FL","USA"
"01/01/2023 00:45","North Chesterfield","VA","USA"
"01/01/2023 00:30","Hyattsville","MD","USA"
"01/01/2023 00:30","Waialua","HI","USA"
"01/01/2023 00:30","Houston","TX","USA"
"01/01/2023 00:03","Roma","TX","USA"
"01/01/2023 00:03","Warm Springs","OR","USA"
"12/31/2022 23:00","cartersville","GA","USA"
"12/31/2022 22:55","Liberty Hill","TX","USA"
"12/31/2022 22:00","Porter","TX","USA"
"12/31/2022 21:28","Missoula","MT","USA"
"12/31/2022 21:24","Phoenix","AZ","USA"
"12/31/2022 20:30","Brazoria","TX","USA"
"12/31/2022 20:15","Vero Beach","FL","USA"
"12/31/2022 19:40","Cass Lake","MN","USA"
"12/31/2022 19:02","Chelsea","AL","USA"
"12/31/2022 19:00","Melbourne","FL","USA"
"12/31/2022 07:00","Bend","OR","USA"
"12/31/2022 01:19","Flushing","NY","USA"
"12/30/2022 19:30","Chandler","AZ","USA"
"12/30/2022 18:56","Iowa City","IA","USA"
"12/30/2022 16:45","Bristow","VA","USA"
"12/30/2022 16:00","Sioux Falls","SD","USA"
"12/30/2022 15:10","On I-95","NC","USA"
"12/30/2022 10:00","Kilgore","TX","USA"
"12/30/2022 09:03","Sierra Vista","AZ","USA"
"12/30/2022 04:45","Carlsbad","CA","USA"
"12/30/2022 03:16","Cassatt","SC","USA"
"12/30/2022 02:58","monroe","WA","USA"
"12/29/2022 20:47","Siler City","NC","USA"
"12/29/2022 19:52","East Los Angeles","CA","USA"
"12/29/2022 18:40","Winesap","WA","USA"
"12/29/2022 18:25","Federal Way","WA","USA"
"12/29/2022 17:10","Sarasota","FL","USA"
"12/29/2022 06:47","Lebanon","PA","USA"
"12/29/2022 01:30","Gloucester","MA","USA"
"12/29/2022 00:05","Chadds Ford","PA","USA"
"12/28/2022 22:30","Covington","TN","USA"
"12/28/2022 22:25","Rehoboth Beach","DE","USA"
"12/28/2022 20:21","","OR","USA"
"12/28/2022 19:09","North Miami Beach Florida","FL","USA"
"12/28/2022 19:02","Shiloh","PA","USA"
"12/28/2022 19:00","Fulks run","VA","USA"
"12/28/2022 17:03","Arrington, Tennessee","TN","USA"
"12/28/2022 17:02","Milford","MA","USA"
"12/28/2022 16:45","New Port Richey","FL","USA"
"12/28/2022 15:48","Reseda","CA","USA"
"12/28/2022 10:55","Los Angeles","CA","USA"
"12/28/2022 07:00","Grand County","UT","USA"
"12/27/2022 23:53","Miami","FL","USA"
"12/27/2022 23:40","St. Paul","MN","USA"
"12/27/2022 23:30","Berkeley Springs","WV","USA"
"12/27/2022 23:25","Berkeley Springs","WV","USA"
"12/27/2022 23:20","Biddeford","ME","USA"
"12/27/2022 21:33","Colts Neck / Freehold","NJ","USA"
"12/27/2022 20:04","Stockton","CA","USA"
"12/27/2022 20:00","Belchertown","MA","USA"
"12/27/2022 18:45","Morrisville","PA","USA"
"12/27/2022 17:30","","HI","USA"
"12/27/2022 04:30","Chicago","IL","USA"
"12/27/2022 03:00","Ventnor city","NJ","USA"
"12/26/2022 22:57","Mccormic","SC","USA"
"12/26/2022 19:54","Layton","UT","USA"
"12/26/2022 18:03","Nags head","VA","USA"
"12/26/2022 17:16","Lawrence","KS","USA"
"12/26/2022 05:00","terrell","NC","USA"
"12/25/2022 23:45","Poinciana","FL","USA"
"12/25/2022 23:35","Memphis","TN","USA"
"12/25/2022 22:38","Maize","KS","USA"
"12/25/2022 21:00","Dover","DE","USA"
"12/25/2022 12:38","Palm Coast","FL","USA"
"12/25/2022 12:30","Franklin","TN","USA"
"12/25/2022 03:35","Seneca","SC","USA"
"12/25/2022 03:09","Ventnor city","NJ","USA"
"12/25/2022 02:00","Kingwood","TX","USA"
"12/24/2022 22:30","Chico","CA","USA"
"12/24/2022 20:41","Fort Worth","TX","USA"
"12/24/2022 20:40","Yardley","PA","USA"
"12/24/2022 19:27","Tishomingo","OK","USA"
"12/24/2022 18:25","Gill","MA","USA"
"12/24/2022 17:40","Tucson","AZ","USA"
"12/24/2022 14:46","Teasdale","UT","USA"
"12/24/2022 03:30","Stillwater","OK","USA"
"12/24/2022 00:00","Spring","TX","USA"
"12/23/2022 23:11","Plain City","UT","USA"
"12/23/2022 23:00","Rockville","MD","USA"
"12/23/2022 21:47","San Antonio","TX","USA"
"12/23/2022 17:25","Homeworth","OH","USA"
"12/23/2022 15:12","Foresthill","CA","USA"
"12/23/2022 12:35","Whittier","CA","USA"
"12/23/2022 02:24","Spring","TX","USA"
"12/23/2022 00:00","Dahlonega","GA","USA"
"12/22/2022 23:59","Lexington","SC","USA"
"12/22/2022 18:51","Lompoc","CA","USA"
"12/22/2022 17:30","Key West (out on the boat- "Atlantic Coastal Plain"","FL","USA"
"12/22/2022 09:29","Newark","DE","USA"
"12/22/2022 06:05","Greeneville","TN","USA"
"12/21/2022 21:33","Columbus","OH","USA"
"12/21/2022 19:28","Albany","NY","USA"
"12/21/2022 17:09","Albuquerque","NM","USA"
"12/21/2022 07:40","University Place/ Tacoma","WA","USA"
"12/21/2022 07:04","Waynsboro","PA","USA"
"12/21/2022 05:47","Palmer","AK","USA"
"12/21/2022 05:40","Anchorage","AK","USA"
"12/21/2022 04:11","Franklin","ME","USA"
"12/20/2022 23:30","East Greenwich","RI","USA"
"12/20/2022 21:58","Mentor Headlands","OH","USA"
"12/20/2022 09:00","Lone Pine","ID","USA"
"12/20/2022 03:15","new bedford","MA","USA"
"12/20/2022 02:30","Washington DC","WA","USA"
"12/20/2022 02:00","Tucson","AZ","USA"
"12/20/2022 01:04","New Gretna","NJ","USA"
"12/19/2022 07:42","Anchorage","AK","USA"
"12/19/2022 00:05","Orlando","FL","USA"
"12/18/2022 21:05","Conover","NC","USA"
"12/18/2022 20:20","Stevensville","MT","USA"
"12/18/2022 19:58","","WA","USA"
"12/18/2022 19:48","Miami","FL","USA"
"12/18/2022 18:00","Springfield","OR","USA"
"12/18/2022 16:15","Effingham","IL","USA"
"12/18/2022 13:19","Crossville","TN","USA"
"12/18/2022 06:00","Bowie","MD","USA"
"12/18/2022 02:00","Dahlonega","GA","USA"
"12/18/2022 01:00","Bradford","TN","USA"
"12/18/2022 00:40","Eureka Springs","AR","USA"
"12/18/2022 00:40","Eureka Springs","AR","USA"
"12/17/2022 21:40","Delray Beach","FL","USA"
"12/17/2022 21:00","Springfield","IL","USA"
"12/17/2022 20:00","","WA","USA"
"12/17/2022 19:45","Tupelo","MS","USA"
"12/17/2022 18:48","Halfmoon bay","CA","USA"
"12/17/2022 18:45","Oklahoma City","OK","USA"
"12/17/2022 18:40","Galva","IA","USA"
"12/17/2022 18:14","Springfield","OR","USA"
"12/17/2022 18:10","Riverside","CA","USA"
"12/17/2022 18:05","Sterlng","CO","USA"
"12/17/2022 16:42","Westcliffe","CO","USA"
"12/17/2022 04:35","Millen","GA","USA"
"12/17/2022 02:29","Flushing","NY","USA"
"12/16/2022 23:00","Overland Park","KS","USA"
"12/16/2022 21:20","Cape Coral","FL","USA"
"12/16/2022 17:53","Belhaven","NC","USA"
"12/16/2022 17:38","","NC","USA"
"12/16/2022 16:00","Franklin","NC","USA"
"12/16/2022 15:29","Rockford","AL","USA"
"12/16/2022 08:00","San Bernardino","CA","USA"
"12/16/2022 07:19","Garden City","SC","USA"
"12/16/2022 03:47","Santa Barbara","CA","USA"
"12/15/2022 17:00","Keene","NH","USA"
"12/15/2022 17:00","Conway","NH","USA"
"12/15/2022 15:36","Rio Rancho","NM","USA"
"12/15/2022 03:03","Somersworth","NH","USA"
"12/15/2022 01:30","Mobile","AL","USA"
"12/14/2022 21:04","Lake Milton (outside of Youngstown)","OH","USA"
"12/14/2022 20:30","Flower mound","TX","USA"
"12/14/2022 20:21","San Angelo","TX","USA"
"12/14/2022 19:40","Greenwood","IN","USA"
"12/14/2022 19:30","Deerfield Beach","FL","USA"
"12/14/2022 06:33","Gilbert","AZ","USA"
"12/14/2022 06:00","Ambler","PA","USA"
"12/14/2022 02:46","Calverton","NY","USA"
"12/13/2022 22:30","Buckeye","AZ","USA"
"12/13/2022 21:55","Baltimore","MD","USA"
"12/13/2022 21:25","Lakeville","MA","USA"
"12/13/2022 20:47","Savannah","GA","USA"
"12/13/2022 20:43","Richmond","VA","USA"
"12/13/2022 17:57","Hercules","CA","USA"
"12/13/2022 12:07","Kent","OH","USA"
"12/13/2022 10:20","Lewistown","PA","USA"
"12/13/2022 02:00","Phila","PA","USA"
"12/12/2022 22:00","Harleysville","PA","USA"
"12/12/2022 20:40","woodsville","NH","USA"
"12/12/2022 19:30","San Andreas","-","USA"
"12/12/2022 19:10","Pagosa Springs","CO","USA"
"12/12/2022 18:45","Belgium","WI","USA"
"12/12/2022 06:56","CALERA","AL","USA"
"12/11/2022 19:00","Homewood","IL","USA"
"12/11/2022 18:33","Bullhead City","AZ","USA"
"12/11/2022 16:05","Denver","CO","USA"
"12/11/2022 05:56","Shenandoah","IA","USA"
"12/11/2022 02:50","Port St. Lucie","FL","USA"
"12/10/2022 22:30","Saegertown","PA","USA"
"12/10/2022 21:30","Lake Ariel","PA","USA"
"12/10/2022 21:00","MOUNT OLIVET","KY","USA"
"12/10/2022 20:40","Harrisburg/Camp Hill","PA","USA"
"12/10/2022 19:58","Blakeslee","OH","USA"
"12/10/2022 15:30","Mead,","WA","USA"
"12/10/2022 15:04","Springfield","OR","USA"
"12/10/2022 12:30","Utica","KY","USA"
"12/10/2022 08:42","Fort Lee","NJ","USA"
"12/10/2022 07:07","Albuquerque","NM","USA"
"12/10/2022 06:25","Orefield","PA","USA"
"12/10/2022 06:25","Allentown","PA","USA"
"12/10/2022 05:15","Creswell","OR","USA"
"12/10/2022 04:00","Liberty Hill","TX","USA"
"12/09/2022 21:44","Springfield","OR","USA"
"12/09/2022 21:40","Pottstown","PA","USA"
"12/09/2022 21:30","Lakeview","OR","USA"
"12/09/2022 20:22","Modesto","CA","USA"
"12/09/2022 20:20","Staten Island","NY","USA"
"12/09/2022 17:36","Fallbrook","CA","USA"
"12/09/2022 17:28","Moscow","ID","USA"
"12/09/2022 15:30","Orlando","FL","USA"
"12/09/2022 13:15","Payson","UT","USA"
"12/09/2022 04:45","Southern MI/Northern IN","IL","USA"
"12/09/2022 04:30","Chicago","IL","USA"
"12/09/2022 04:30","Lantana","FL","USA"
"12/09/2022 03:30","Hiouchi","CA","USA"
"12/08/2022 23:30","San Jose","CA","USA"
"12/08/2022 21:18","Keller","VA","USA"
"12/08/2022 20:15","Starting abeam Idaho Falls, ID thru Moses Lake, WA","WA","USA"
"12/08/2022 20:02","Moundsville","WV","USA"
"12/08/2022 19:12","Duncannon","PA","USA"
"12/08/2022 18:01","Soperton","GA","USA"
"12/08/2022 18:00","Lakeville","MA","USA"
"12/08/2022 17:45","Eugene","OR","USA"
"12/08/2022 17:15","Ava","NY","USA"
"12/08/2022 16:30","Bridgeport","CA","USA"
"12/08/2022 15:15","Orange City","FL","USA"
"12/08/2022 03:09","Ventnor city","NJ","USA"
"12/07/2022 22:06","Vinton","IA","USA"
"12/07/2022 22:00","Newport","NC","USA"
"12/07/2022 19:36","Venice","FL","USA"
"12/07/2022 18:36","Tempe","AZ","USA"
"12/07/2022 17:48","Hoover","AL","USA"
"12/07/2022 17:30","West Salem","OR","USA"
"12/07/2022 16:48","Reno","NV","USA"
"12/07/2022 01:30","pleasant hill","CA","USA"
"12/06/2022 19:34","SE Portland","OR","USA"
"12/06/2022 19:34","Portland","OR","USA"
"12/06/2022 19:17","Ocala","FL","USA"
"12/06/2022 18:56","Palm Beach Gardens","FL","USA"
"12/06/2022 03:16","Lakewood","CO","USA"
"12/06/2022 02:30","Concord","NC","USA"
"12/06/2022 02:00","boston","MA","USA"
"12/06/2022 01:30","San Antonio","TX","USA"
"12/05/2022 20:56","Everett","WA","USA"
"12/05/2022 19:24","Woodland","WA","USA"
"12/05/2022 14:09","Victorville","CA","USA"
"12/05/2022 10:38","Edgewood","MD","USA"
"12/05/2022 05:00","Genoa","IL","USA"
"12/04/2022 23:47","Santa Paula","CA","USA"
"12/04/2022 21:05","Odessa","FL","USA"
